IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
16.16.68.160,2053,0,false,ORD,North America,Chicago,186,0.00
16.171.55.146,80,0,false,ORD,North America,Chicago,186,0.00
16.170.234.196,8880,0,false,ORD,North America,Chicago,186,0.00
3.8.23.1,2083,0,false,ORD,North America,Chicago,186,0.00
52.31.108.19,2053,0,false,ORD,North America,Chicago,186,0.00
13.53.167.110,8080,0,false,ORD,North America,Chicago,186,0.00
54.177.211.48,80,0,false,ORD,North America,Chicago,186,0.00
16.16.93.152,80,0,false,ORD,North America,Chicago,186,0.00
16.170.234.196,2086,0,false,ORD,North America,Chicago,186,0.00
3.254.95.67,443,0,false,ORD,North America,Chicago,186,0.00
18.203.243.192,2082,0,false,ORD,North America,Chicago,186,0.00
54.216.129.50,2095,0,false,ORD,North America,Chicago,186,0.00
13.53.176.114,2095,0,false,ORD,North America,Chicago,186,0.00
3.255.153.72,2053,0,false,ORD,North America,Chicago,186,0.00
16.16.56.19,2052,0,false,ORD,North America,Chicago,186,0.00
3.253.82.157,8443,0,false,ORD,North America,Chicago,186,0.00
54.78.235.164,2087,0,false,ORD,North America,Chicago,186,0.00
13.49.224.114,2083,0,false,ORD,North America,Chicago,186,0.00
3.255.119.102,2052,0,false,ORD,North America,Chicago,186,0.00
13.53.216.109,2082,0,false,ORD,North America,Chicago,186,0.00
3.255.153.72,2086,0,false,ORD,North America,Chicago,186,0.00
35.177.78.13,2086,0,false,ORD,North America,Chicago,186,0.00
13.53.167.110,2083,0,false,ORD,North America,Chicago,186,0.00
3.249.46.121,2053,0,false,ORD,North America,Chicago,186,0.00
13.49.224.114,2082,0,false,ORD,North America,Chicago,186,0.00
3.255.153.72,2087,0,false,ORD,North America,Chicago,186,0.00
3.101.89.77,2052,0,false,ORD,North America,Chicago,186,0.00
3.255.168.34,2052,0,false,ORD,North America,Chicago,186,0.00
16.16.58.122,2083,0,false,ORD,North America,Chicago,187,0.00
54.74.182.237,2095,0,false,ORD,North America,Chicago,187,0.00
52.30.242.7,8880,0,false,ORD,North America,Chicago,187,0.00
54.212.236.81,2095,0,false,ORD,North America,Chicago,187,0.00
3.255.168.34,2095,0,false,ORD,North America,Chicago,187,0.00
13.60.11.88,2053,0,false,ORD,North America,Chicago,187,0.00
16.16.65.165,443,0,false,ORD,North America,Chicago,187,0.00
176.34.179.121,80,0,false,DUB,Europe,Dublin,187,0.00
51.20.63.91,2053,0,false,ORD,North America,Chicago,187,0.00
13.53.167.110,2095,0,false,ORD,North America,Chicago,187,0.00
54.215.209.53,2086,0,false,ORD,North America,Chicago,187,0.00
35.91.185.34,2083,0,false,ORD,North America,Chicago,187,0.00
16.16.58.122,443,0,false,ORD,North America,Chicago,187,0.00
16.16.68.160,2083,0,false,ORD,North America,Chicago,187,0.00
3.254.95.67,2096,0,false,ORD,North America,Chicago,187,0.00
54.195.137.59,2096,0,false,ORD,North America,Chicago,187,0.00
51.20.77.150,8443,0,false,ORD,North America,Chicago,187,0.00
54.215.103.158,2053,0,false,ORD,North America,Chicago,187,0.00
13.57.7.121,2087,0,false,ORD,North America,Chicago,187,0.00
54.194.236.149,2083,0,false,ORD,North America,Chicago,187,0.00
16.171.55.146,8080,0,false,ORD,North America,Chicago,187,0.00
54.195.137.59,2086,0,false,ORD,North America,Chicago,187,0.00
54.215.103.158,2052,0,false,ORD,North America,Chicago,187,0.00
54.176.9.154,443,0,false,ORD,North America,Chicago,187,0.00
16.170.143.55,2053,0,false,ORD,North America,Chicago,187,0.00
13.57.27.53,2083,0,false,ORD,North America,Chicago,187,0.00
16.16.65.165,8080,0,false,ORD,North America,Chicago,187,0.00
54.215.22.12,2096,0,false,ORD,North America,Chicago,187,0.00
54.67.60.110,2083,0,false,ORD,North America,Chicago,187,0.00
54.219.205.95,443,0,false,ORD,North America,Chicago,187,0.00
16.16.56.19,80,0,false,ORD,North America,Chicago,187,0.00
54.219.229.163,2095,0,false,ORD,North America,Chicago,187,0.00
54.219.120.119,2082,0,false,ORD,North America,Chicago,187,0.00
3.248.225.226,80,0,false,ORD,North America,Chicago,187,0.00
54.176.9.154,2053,0,false,ORD,North America,Chicago,187,0.00
51.20.43.190,8880,0,false,ORD,North America,Chicago,187,0.00
54.219.123.94,2087,0,false,ORD,North America,Chicago,187,0.00
13.60.11.88,8443,0,false,ORD,North America,Chicago,187,0.00
3.252.55.244,2053,0,false,ORD,North America,Chicago,187,0.00
51.20.43.190,80,0,false,ORD,North America,Chicago,187,0.00
13.60.3.127,2086,0,false,ORD,North America,Chicago,187,0.00
3.255.119.102,2095,0,false,ORD,North America,Chicago,187,0.00
51.20.96.178,8880,0,false,ORD,North America,Chicago,187,0.00
16.170.231.255,2086,0,false,ORD,North America,Chicago,187,0.00
54.219.205.95,2086,0,false,ORD,North America,Chicago,187,0.00
54.67.60.110,443,0,false,ORD,North America,Chicago,187,0.00
54.219.123.94,2052,0,false,ORD,North America,Chicago,187,0.00
34.241.240.45,2083,0,false,ORD,North America,Chicago,187,0.00
16.170.231.255,2082,0,false,ORD,North America,Chicago,188,0.00
13.56.253.103,8443,0,false,ORD,North America,Chicago,188,0.00
51.20.72.61,8080,0,false,ORD,North America,Chicago,188,0.00
18.202.196.131,2096,0,false,ORD,North America,Chicago,188,0.00
3.255.153.72,8080,0,false,ORD,North America,Chicago,188,0.00
16.16.56.19,2095,0,false,ORD,North America,Chicago,188,0.00
51.20.181.164,2086,0,false,ORD,North America,Chicago,188,0.00
54.177.211.48,8443,0,false,ORD,North America,Chicago,188,0.00
13.49.224.114,8880,0,false,ORD,North America,Chicago,188,0.00
3.255.192.98,8880,0,false,ORD,North America,Chicago,188,0.00
54.212.236.81,2087,0,false,ORD,North America,Chicago,188,0.00
3.101.86.177,2096,0,false,ORD,North America,Chicago,188,0.00
3.253.82.157,443,0,false,ORD,North America,Chicago,188,0.00
13.49.224.114,2086,0,false,ORD,North America,Chicago,188,0.00
54.177.233.59,2053,0,false,ORD,North America,Chicago,188,0.00
54.67.60.110,2087,0,false,ORD,North America,Chicago,188,0.00
13.53.167.110,443,0,false,ORD,North America,Chicago,188,0.00
3.254.95.67,80,0,false,ORD,North America,Chicago,188,0.00
16.16.56.19,2096,0,false,ORD,North America,Chicago,188,0.00
3.255.153.72,2095,0,false,ORD,North America,Chicago,188,0.00
16.170.234.196,80,0,false,ORD,North America,Chicago,188,0.00
13.51.193.227,8443,0,false,ORD,North America,Chicago,188,0.00
16.170.143.55,8443,0,false,ORD,North America,Chicago,188,0.00
16.170.234.196,2095,0,false,ORD,North America,Chicago,188,0.00
54.212.236.81,2083,0,false,ORD,North America,Chicago,188,0.00
16.170.140.185,2083,0,false,ORD,North America,Chicago,188,0.00
3.253.22.230,2052,0,false,ORD,North America,Chicago,188,0.00
51.20.140.222,2087,0,false,ORD,North America,Chicago,188,0.00
16.170.140.185,2087,0,false,ORD,North America,Chicago,188,0.00
13.60.61.112,2053,0,false,ORD,North America,Chicago,188,0.00
34.241.240.45,2087,0,false,ORD,North America,Chicago,188,0.00
54.212.236.81,8443,0,false,ORD,North America,Chicago,188,0.00
54.215.22.12,2052,0,false,ORD,North America,Chicago,188,0.00
18.144.64.193,2053,0,false,ORD,North America,Chicago,188,0.00
51.20.44.74,2087,0,false,ORD,North America,Chicago,188,0.00
3.249.46.121,2052,0,false,ORD,North America,Chicago,188,0.00
52.30.242.7,80,0,false,ORD,North America,Chicago,188,0.00
16.170.143.55,2052,0,false,ORD,North America,Chicago,188,0.00
51.20.63.91,2083,0,false,ORD,North America,Chicago,188,0.00
51.20.63.91,2095,0,false,ORD,North America,Chicago,188,0.00
54.183.191.226,8080,0,false,ORD,North America,Chicago,188,0.00
52.30.242.7,2096,0,false,ORD,North America,Chicago,188,0.00
51.20.72.61,443,0,false,ORD,North America,Chicago,188,0.00
13.56.253.103,2087,0,false,ORD,North America,Chicago,188,0.00
16.170.234.196,8080,0,false,ORD,North America,Chicago,188,0.00
51.20.181.164,443,0,false,ORD,North America,Chicago,188,0.00
51.20.72.61,2086,0,false,ORD,North America,Chicago,188,0.00
16.170.231.255,2096,0,false,ORD,North America,Chicago,188,0.00
52.26.89.140,2083,0,false,ORD,North America,Chicago,188,0.00
54.184.16.114,443,0,false,ORD,North America,Chicago,188,0.00
54.176.9.154,2086,0,false,ORD,North America,Chicago,188,0.00
51.20.77.150,80,0,false,ORD,North America,Chicago,188,0.00
54.183.191.226,2052,0,false,ORD,North America,Chicago,188,0.00
3.255.119.102,2053,0,false,ORD,North America,Chicago,188,0.00
16.170.234.196,2053,0,false,ORD,North America,Chicago,188,0.00
18.236.207.223,2053,0,false,ORD,North America,Chicago,189,0.00
16.16.56.19,8080,0,false,ORD,North America,Chicago,189,0.00
54.219.0.80,2083,0,false,ORD,North America,Chicago,189,0.00
52.12.3.10,2095,0,false,ORD,North America,Chicago,189,0.00
3.255.168.34,80,0,false,ORD,North America,Chicago,189,0.00
13.56.247.74,2082,0,false,ORD,North America,Chicago,189,0.00
54.194.236.149,8443,0,false,ORD,North America,Chicago,189,0.00
54.184.16.114,8443,0,false,ORD,North America,Chicago,189,0.00
13.53.216.109,2096,0,false,ORD,North America,Chicago,189,0.00
3.253.22.230,2082,0,false,ORD,North America,Chicago,189,0.00
176.116.21.32,2087,80,false,LHR,Europe,London,189,0.00
34.220.191.241,2082,0,false,ORD,North America,Chicago,189,0.00
35.86.88.77,8443,0,false,ORD,North America,Chicago,189,0.00
13.56.139.128,8443,0,false,ORD,North America,Chicago,189,0.00
3.75.240.70,2083,0,false,ORD,North America,Chicago,189,0.00
51.20.72.61,2087,0,false,ORD,North America,Chicago,189,0.00
54.184.16.114,2086,0,false,ORD,North America,Chicago,189,0.00
3.76.196.201,2053,0,false,ORD,North America,Chicago,189,0.00
35.87.136.8,8080,0,false,ORD,North America,Chicago,189,0.00
163.123.174.205,2083,80,false,SEA,North America,Seattle,189,0.00
51.20.72.61,2053,0,false,ORD,North America,Chicago,189,0.00
54.184.16.114,8080,0,false,ORD,North America,Chicago,189,0.00
35.86.88.77,2053,0,false,ORD,North America,Chicago,189,0.00
3.123.229.73,2082,0,false,ORD,North America,Chicago,189,0.00
3.75.241.222,2086,0,false,ORD,North America,Chicago,189,0.00
52.12.3.10,8080,0,false,ORD,North America,Chicago,189,0.00
52.12.3.10,2053,0,false,ORD,North America,Chicago,189,0.00
3.101.89.77,8080,0,false,ORD,North America,Chicago,189,0.00
35.93.217.76,443,0,false,ORD,North America,Chicago,189,0.00
35.91.185.34,443,0,false,ORD,North America,Chicago,189,0.00
3.76.198.159,2082,0,false,ORD,North America,Chicago,189,0.00
54.202.145.23,2083,80,false,ORD,North America,Chicago,189,0.00
13.56.253.103,2086,0,false,ORD,North America,Chicago,189,0.00
35.86.88.77,80,0,false,ORD,North America,Chicago,189,0.00
34.222.128.221,2095,0,false,ORD,North America,Chicago,189,0.00
54.188.188.153,443,0,false,ORD,North America,Chicago,189,0.00
51.20.96.178,2095,0,false,ORD,North America,Chicago,189,0.00
34.219.223.109,8443,0,false,ORD,North America,Chicago,189,0.00
34.220.53.35,80,0,false,ORD,North America,Chicago,189,0.00
3.248.225.226,8880,0,false,ORD,North America,Chicago,189,0.00
54.200.8.105,2052,0,false,ORD,North America,Chicago,189,0.00
34.220.82.22,8080,0,false,ORD,North America,Chicago,189,0.00
3.253.22.230,2096,0,false,ORD,North America,Chicago,189,0.00
54.67.60.110,2095,0,false,ORD,North America,Chicago,189,0.00
35.93.217.76,2052,0,false,ORD,North America,Chicago,189,0.00
34.220.71.43,8080,0,false,ORD,North America,Chicago,189,0.00
35.160.216.25,2053,0,false,ORD,North America,Chicago,189,0.00
54.245.219.14,8443,0,false,ORD,North America,Chicago,189,0.00
35.86.88.77,8080,0,false,ORD,North America,Chicago,189,0.00
35.91.185.34,2052,0,false,ORD,North America,Chicago,189,0.00
34.220.82.22,8443,0,false,ORD,North America,Chicago,189,0.00
3.252.55.244,8880,0,false,ORD,North America,Chicago,189,0.00
34.219.223.109,8880,0,false,ORD,North America,Chicago,189,0.00
54.200.8.105,2086,0,false,ORD,North America,Chicago,189,0.00
34.220.71.43,2082,0,false,ORD,North America,Chicago,189,0.00
51.21.149.131,2096,0,false,ORD,North America,Chicago,189,0.00
54.219.205.95,2052,0,false,ORD,North America,Chicago,189,0.00
3.75.241.222,2053,0,false,ORD,North America,Chicago,189,0.00
35.88.226.31,2096,0,false,ORD,North America,Chicago,189,0.00
3.255.192.98,2095,0,false,ORD,North America,Chicago,189,0.00
51.21.128.93,8880,0,false,ORD,North America,Chicago,190,0.00
52.12.3.10,2087,0,false,ORD,North America,Chicago,190,0.00
54.219.229.163,2096,0,false,ORD,North America,Chicago,190,0.00
54.184.16.114,8880,0,false,ORD,North America,Chicago,190,0.00
35.88.226.31,2082,0,false,ORD,North America,Chicago,190,0.00
54.200.8.105,2096,0,false,ORD,North America,Chicago,190,0.00
54.219.123.94,2086,0,false,ORD,North America,Chicago,190,0.00
3.254.95.67,2095,0,false,ORD,North America,Chicago,190,0.00
51.20.72.61,2083,0,false,ORD,North America,Chicago,190,0.00
54.245.219.14,80,0,false,ORD,North America,Chicago,190,0.00
54.245.219.14,2052,0,false,ORD,North America,Chicago,190,0.00
54.190.130.78,8880,0,false,ORD,North America,Chicago,190,0.00
35.160.216.25,80,0,false,ORD,North America,Chicago,190,0.00
163.123.174.205,2096,80,false,SEA,North America,Seattle,190,0.00
54.184.16.114,80,0,false,ORD,North America,Chicago,190,0.00
35.160.216.25,8880,0,false,ORD,North America,Chicago,190,0.00
3.122.102.213,2087,0,false,ORD,North America,Chicago,190,0.00
54.177.211.48,2052,0,false,ORD,North America,Chicago,190,0.00
13.56.253.103,2096,0,false,ORD,North America,Chicago,190,0.00
3.75.240.70,2096,0,false,ORD,North America,Chicago,190,0.00
34.220.191.241,2087,0,false,ORD,North America,Chicago,190,0.00
52.26.89.140,2096,0,false,ORD,North America,Chicago,190,0.00
34.209.58.146,8443,0,false,ORD,North America,Chicago,190,0.00
3.79.112.142,8443,0,false,ORD,North America,Chicago,190,0.00
34.220.82.22,80,0,false,ORD,North America,Chicago,190,0.00
163.123.174.219,2082,80,false,SEA,North America,Seattle,190,0.00
3.253.96.95,2052,0,false,ORD,North America,Chicago,190,0.00
52.12.3.10,8880,0,false,ORD,North America,Chicago,190,0.00
54.245.219.14,2053,0,false,ORD,North America,Chicago,190,0.00
54.200.8.105,2083,0,false,ORD,North America,Chicago,190,0.00
52.12.3.10,2052,0,false,ORD,North America,Chicago,190,0.00
34.220.191.241,2052,0,false,ORD,North America,Chicago,190,0.00
163.123.174.217,2096,80,false,SEA,North America,Seattle,190,0.00
52.89.7.48,2096,0,false,ORD,North America,Chicago,190,0.00
3.253.96.95,2053,0,false,ORD,North America,Chicago,190,0.00
52.12.3.10,2082,0,false,ORD,North America,Chicago,190,0.00
3.101.45.206,2082,0,false,ORD,North America,Chicago,190,0.00
3.75.241.222,443,0,false,ORD,North America,Chicago,190,0.00
54.200.8.105,8443,0,false,ORD,North America,Chicago,190,0.00
54.69.120.166,8080,0,false,ORD,North America,Chicago,190,0.00
54.200.8.105,443,0,false,ORD,North America,Chicago,190,0.00
54.245.219.14,443,0,false,ORD,North America,Chicago,190,0.00
34.222.128.221,8880,0,false,ORD,North America,Chicago,190,0.00
34.220.53.35,2053,0,false,ORD,North America,Chicago,190,0.00
52.12.3.10,443,0,false,ORD,North America,Chicago,190,0.00
51.20.44.74,2083,0,false,ORD,North America,Chicago,190,0.00
35.91.185.34,8443,0,false,ORD,North America,Chicago,190,0.00
35.86.88.77,2087,0,false,ORD,North America,Chicago,190,0.00
51.20.140.222,2086,0,false,ORD,North America,Chicago,190,0.00
3.101.86.177,2086,0,false,ORD,North America,Chicago,190,0.00
163.123.174.217,2053,80,false,SEA,North America,Seattle,190,0.00
35.91.185.34,2082,0,false,ORD,North America,Chicago,190,0.00
34.219.223.109,2053,0,false,ORD,North America,Chicago,190,0.00
51.20.181.164,8880,0,false,ORD,North America,Chicago,190,0.00
54.245.219.14,8880,0,false,ORD,North America,Chicago,190,0.00
34.221.215.242,443,80,false,ORD,North America,Chicago,190,0.00
54.215.103.158,2087,0,false,ORD,North America,Chicago,190,0.00
13.57.27.53,8080,0,false,ORD,North America,Chicago,190,0.00
54.215.209.53,80,0,false,ORD,North America,Chicago,190,0.00
34.220.191.241,8080,0,false,ORD,North America,Chicago,190,0.00
35.93.217.76,2086,0,false,ORD,North America,Chicago,190,0.00
3.249.46.121,8080,0,false,ORD,North America,Chicago,190,0.00
35.93.227.25,2095,0,false,ORD,North America,Chicago,190,0.00
54.202.145.23,2053,0,false,ORD,North America,Chicago,190,0.00
35.93.227.25,8880,0,false,ORD,North America,Chicago,190,0.00
35.93.227.25,8080,0,false,ORD,North America,Chicago,190,0.00
54.200.8.105,2053,0,false,ORD,North America,Chicago,190,0.00
34.209.58.146,2052,0,false,ORD,North America,Chicago,190,0.00
35.160.216.25,2086,0,false,ORD,North America,Chicago,191,0.00
54.69.120.166,8880,0,false,ORD,North America,Chicago,191,0.00
52.89.7.48,8080,0,false,ORD,North America,Chicago,191,0.00
51.20.96.178,443,0,false,ORD,North America,Chicago,191,0.00
51.20.63.91,2086,0,false,ORD,North America,Chicago,191,0.00
35.157.218.57,2053,0,false,ORD,North America,Chicago,191,0.00
54.184.16.114,2096,0,false,ORD,North America,Chicago,191,0.00
35.158.113.72,2053,0,false,ORD,North America,Chicago,191,0.00
35.88.226.31,2087,0,false,ORD,North America,Chicago,191,0.00
3.79.112.142,443,0,false,ORD,North America,Chicago,191,0.00
51.20.96.178,2082,0,false,ORD,North America,Chicago,191,0.00
54.212.236.81,80,0,false,ORD,North America,Chicago,191,0.00
3.123.229.73,2096,0,false,ORD,North America,Chicago,191,0.00
54.188.188.153,2087,0,false,ORD,North America,Chicago,191,0.00
3.101.45.206,2083,0,false,ORD,North America,Chicago,191,0.00
35.93.227.25,2083,0,false,ORD,North America,Chicago,191,0.00
35.93.217.76,80,0,false,ORD,North America,Chicago,191,0.00
35.87.136.8,8443,0,false,ORD,North America,Chicago,191,0.00
35.90.32.99,8880,0,false,ORD,North America,Chicago,191,0.00
51.21.149.131,2095,0,false,ORD,North America,Chicago,191,0.00
35.93.217.76,2095,0,false,ORD,North America,Chicago,191,0.00
54.212.236.81,8080,0,false,ORD,North America,Chicago,191,0.00
35.93.227.25,2082,0,false,ORD,North America,Chicago,191,0.00
3.67.187.69,2052,0,false,ORD,North America,Chicago,191,0.00
3.252.55.244,2087,0,false,ORD,North America,Chicago,191,0.00
35.160.216.25,2096,0,false,ORD,North America,Chicago,191,0.00
3.67.39.1,2082,0,false,ORD,North America,Chicago,191,0.00
34.220.71.43,2052,0,false,ORD,North America,Chicago,191,0.00
3.123.229.73,443,0,false,ORD,North America,Chicago,191,0.00
54.212.236.81,2052,0,false,ORD,North America,Chicago,191,0.00
51.20.44.74,443,0,false,ORD,North America,Chicago,191,0.00
163.123.174.23,2096,80,false,SEA,North America,Seattle,191,0.00
18.203.243.192,2052,0,false,ORD,North America,Chicago,191,0.00
35.87.136.8,2096,0,false,ORD,North America,Chicago,191,0.00
51.21.128.93,8443,0,false,ORD,North America,Chicago,191,0.00
54.190.130.78,80,0,false,ORD,North America,Chicago,191,0.00
3.122.238.21,2087,0,false,ORD,North America,Chicago,191,0.00
3.79.45.102,2095,0,false,ORD,North America,Chicago,191,0.00
3.101.101.237,2086,0,false,ORD,North America,Chicago,191,0.00
3.76.198.159,2053,0,false,ORD,North America,Chicago,191,0.00
3.122.113.17,2053,0,false,ORD,North America,Chicago,191,0.00
3.123.229.73,8080,0,false,ORD,North America,Chicago,191,0.00
163.123.174.219,2083,80,false,SEA,North America,Seattle,191,0.00
3.122.102.213,80,0,false,ORD,North America,Chicago,191,0.00
18.159.141.121,2083,0,false,ORD,North America,Chicago,191,0.00
34.220.53.35,8443,0,false,ORD,North America,Chicago,191,0.00
35.160.216.25,2052,0,false,ORD,North America,Chicago,191,0.00
3.120.185.190,80,0,false,ORD,North America,Chicago,191,0.00
3.253.82.157,2087,0,false,ORD,North America,Chicago,191,0.00
3.79.112.142,2086,0,false,ORD,North America,Chicago,192,0.00
35.93.227.25,2053,0,false,ORD,North America,Chicago,192,0.00
52.53.175.172,80,0,false,ORD,North America,Chicago,192,0.00
34.222.128.221,2096,0,false,ORD,North America,Chicago,192,0.00
3.120.231.89,2087,0,false,ORD,North America,Chicago,192,0.00
